Speed[r/min],Torque[Nm],Current (Id)[A],
2210.94527363184,355.223880597015,-63.3844107511547,
2210.94527363184,372.139303482587,-63.9150607045893,
2210.94527363184,389.054726368159,-64.4788245978724,
2210.94527363184,405.970149253731,-65.087295317107,
2210.94527363184,422.885572139303,-65.7531479193298,
2210.94527363184,439.800995024876,-66.4901250801533,
2210.94527363184,456.716417910448,-67.3129969724108,
2210.94527363184,473.63184079602,-68.2374915649445,
2210.94527363184,490.547263681592,-69.2801897990171,
2210.94527363184,507.462686567164,-70.407569024043,
2210.94527363184,524.378109452736,-71.5429583945328,
2210.94527363184,541.293532338308,-72.6741098827992,
2210.94527363184,558.208955223881,-73.7890731509499,
2210.94527363184,575.124378109453,-74.875449419356,
2210.94527363184,592.039800995025,-75.9203873390605,
2210.94527363184,608.955223880597,-76.9105767905164,
2210.94527363184,625.870646766169,-77.8322400312555,
2210.94527363184,642.786069651741,-78.6711199284148,
2210.94527363184,659.701492537313,-79.4123105862165,
2210.94527363184,676.616915422886,-80.043744286157,
2210.94527363184,693.532338308458,-80.5818679004268,
2210.94527363184,710.44776119403,-81.0513850349507,
2210.94527363184,727.363184079602,-81.4780214807601,
2210.94527363184,744.278606965174,-81.8885464775872,
2210.94527363184,761.194029850746,-82.3107810237025,
2210.94527363184,778.109452736318,-82.7735945613611,
2210.94527363184,795.02487562189,-83.306891455945,
2210.94527363184,811.940298507463,-83.9415877766718,
2210.94527363184,828.855721393035,-84.6973132207297,
2210.94527363184,845.771144278607,-85.5123312954062,
2210.94527363184,862.686567164179,-86.3663875700672,
2210.94527363184,879.601990049751,-87.2514771904148,
2210.94527363184,896.517412935323,-88.1593228309125,
2210.94527363184,913.432835820895,-89.0813705626503,
2210.94527363184,930.348258706468,-90.008786037385,
2210.94527363184,947.26368159204,-90.9324507981545,
2210.94527363184,964.179104477612,-91.8429584805579,
2210.94527363184,981.094527363184,-92.7306106481557,
2210.94527363184,998.009950248756,-93.5904273386976,
2210.94527363184,1014.92537313433,-94.4308915219396,
2210.94527363184,1031.8407960199,-95.2564081817182,
2210.94527363184,1048.75621890547,-96.0712532879371,
2210.94527363184,1065.67164179104,-96.8798745214748,
2210.94527363184,1082.58706467662,-97.6868944631455,
2210.94527363184,1099.50248756219,-98.4971130858032,
2210.94527363184,1116.41791044776,-99.3155094766389,
2210.94527363184,1133.33333333333,-100.147242716274,
2210.94527363184,1150.24875621891,-100.997628089877,
2210.94527363184,1167.16417910448,-101.866614554401,
2210.94527363184,1184.07960199005,-102.753891719809,
2210.94527363184,1200.99502487562,-103.662787401249,
2210.94527363184,1217.91044776119,-104.596762359128,
2210.94527363184,1234.82587064677,-105.559406568753,
2210.94527363184,1251.74129353234,-106.554434270911,
2210.94527363184,1268.65671641791,-107.585677719037,
2210.94527363184,1285.57213930348,-108.657079529094,
2210.94527363184,1302.48756218905,-109.772683527229,
2210.94527363184,1319.40298507463,-110.935350369848,
2210.94527363184,1336.3184079602,-112.133415684416,
2210.94527363184,1353.23383084577,-113.360883932173,
2210.94527363184,1370.14925373134,-114.61489995189,
2210.94527363184,1387.06467661692,-115.892478636205,
2210.94527363184,1403.98009950249,-117.190510954894,
2210.94527363184,1420.89552238806,-118.505769440606,
2210.94527363184,1437.81094527363,-119.834913058628,
2210.94527363184,1454.7263681592,-121.174491375866,
2210.94527363184,1471.64179104478,-122.520947938758,
2210.94527363184,1488.55721393035,-123.868546683663,
2210.94527363184,1505.47263681592,-125.210311703233,
2210.94527363184,1522.38805970149,-126.5495654281,
2210.94527363184,1539.30348258706,-127.890408610624,
2210.94527363184,1556.21890547264,-129.237050288328,
2210.94527363184,1573.13432835821,-130.593806386975,
2210.94527363184,1590.04975124378,-131.965097170642,
2210.94527363184,1606.96517412935,-133.355443425001,
2210.94527363184,1623.88059701493,-134.769461256056,
2210.94527363184,1640.7960199005,-136.21185538065,
2210.94527363184,1657.71144278607,-137.740245177871,
2210.94527363184,1674.62686567164,-139.406599054627,
2210.94527363184,1691.54228855721,-141.192965025166,
2210.94527363184,1708.45771144279,-143.080732460925,
2210.94527363184,1725.37313432836,-145.050867881829,
2210.94527363184,1742.28855721393,-147.084037476776,
2210.94527363184,1759.2039800995,-149.160706172576,
2210.94527363184,1776.11940298507,-151.261210235419,
2210.94527363184,1793.03482587065,-153.365799882739,
2210.94527363184,1809.95024875622,-155.45606271569,
2210.94527363184,1826.86567164179,-157.547078297489,
2210.94527363184,1843.78109452736,-159.649441440506,
2210.94527363184,1860.69651741294,-161.763858409142,
2210.94527363184,1877.61194029851,-163.891050943369,
2210.94527363184,1894.52736318408,-166.031755959515,
2210.94527363184,1911.44278606965,-168.186725228936,
2210.94527363184,1928.35820895522,-170.356725035501,
2210.94527363184,1945.2736318408,-172.542535812796,
2210.94527363184,1962.18905472637,-174.744951761923,
2210.94527363184,1979.10447761194,-176.964510608488,
2210.94527363184,1996.01990049751,-179.199926107467,
2210.94527363184,2012.93532338308,-181.449949515223,
2210.94527363184,2029.85074626866,-183.713441672868,
2210.94527363184,2046.76616915423,-185.989262601789,
2210.94527363184,2063.6815920398,-188.276271713127,
2210.94527363184,2080.59701492537,-190.57332779383,
2210.94527363184,2097.51243781094,-192.879288751085,
2210.94527363184,2114.42786069652,-195.193011096618,
2210.94527363184,2131.34328358209,-197.513349152055,
2210.94527363184,2148.25870646766,-199.679726577786,
2210.94527363184,2165.17412935323,-201.45994748868,
2210.94527363184,2182.08955223881,-202.929089247994,
2210.94527363184,2199.00497512438,-204.168009034778,
2210.94527363184,2215.92039800995,-218.766317113865,
2232.83582089552,0,0,
2232.83582089552,16.9154228855721,-0.965722837820807,
2232.83582089552,33.8308457711443,-3.55475175458797,
2232.83582089552,50.7462686567164,-7.29247026263087,
2232.83582089552,67.6616915422886,-11.7398607662012,
2232.83582089552,84.5771144278607,-16.5340040187305,
2232.83582089552,101.492537313433,-21.4032685221226,
2232.83582089552,118.407960199005,-26.1634844997619,
2232.83582089552,135.323383084577,-30.7013200266202,
2232.83582089552,152.238805970149,-34.9499490244241,
2232.83582089552,169.154228855721,-38.8729359447762,
2232.83582089552,186.069651741294,-42.6167342730782,
2232.83582089552,202.985074626866,-46.1981276018923,
2232.83582089552,219.900497512438,-49.565007208296,
2232.83582089552,236.81592039801,-52.6656367082007,
2232.83582089552,253.731343283582,-55.4486351989551,
2232.83582089552,270.646766169154,-57.8629032895586,
2232.83582089552,287.562189054726,-59.8575477477921,
2232.83582089552,304.477611940298,-61.3818767079341,
2232.83582089552,321.393034825871,-62.3855542195154,
2232.83582089552,338.308457711443,-62.9260378147381,
2232.83582089552,355.223880597015,-63.4314654176432,
2232.83582089552,372.139303482587,-63.9604399590503,
2232.83582089552,389.054726368159,-64.5234518198628,
2232.83582089552,405.970149253731,-65.1320804651626,
2232.83582089552,422.885572139303,-65.7990023982078,
2232.83582089552,439.800995024876,-66.5379755043005,
2232.83582089552,456.716417910448,-67.3637968536184,
2232.83582089552,473.63184079602,-68.2922297994016,
2232.83582089552,490.547263681592,-69.3398946437636,
2232.83582089552,507.462686567164,-70.4728323713684,
2232.83582089552,524.378109452736,-71.6137542852305,
2232.83582089552,541.293532338308,-72.7505662897726,
2232.83582089552,558.208955223881,-73.8714990636598,
2232.83582089552,575.124378109453,-74.9643537775734,
2232.83582089552,592.039800995025,-76.0164979115981,
2232.83582089552,608.955223880597,-77.0148594486213,
2232.83582089552,625.870646766169,-77.9459189136656,
2232.83582089552,642.786069651741,-78.7956990191078,
2232.83582089552,659.701492537313,-79.5495605756895,
2232.83582089552,676.616915422886,-80.1941708374275,
2232.83582089552,693.532338308458,-80.7448619261023,
2232.83582089552,710.44776119403,-81.2258246078568,
2232.83582089552,727.363184079602,-81.6622450399132,
2232.83582089552,744.278606965174,-82.0803259247513,
2232.83582089552,761.194029850746,-82.5072952591855,
2232.83582089552,778.109452736318,-82.9714038613658,
2232.83582089552,795.02487562189,-83.5019130225858,
2232.83582089552,811.940298507463,-84.129072856164,
2232.83582089552,828.855721393035,-84.8724198882423,
2232.83582089552,845.771144278607,-85.6736985596829,
2232.83582089552,862.686567164179,-86.5135108311984,
2232.83582089552,879.601990049751,-87.3840671931793,
2232.83582089552,896.517412935323,-88.277317453047,
2232.83582089552,913.432835820895,-89.1849462783249,
2232.83582089552,930.348258706468,-90.0983690994593,
2232.83582089552,947.26368159204,-91.0087282122008,
2232.83582089552,964.179104477612,-91.9068888752962,
2232.83582089552,981.094527363184,-92.7834351785161,
2232.83582089552,998.009950248756,-93.6336181853652,
2232.83582089552,1014.92537313433,-94.4660266543343,
2232.83582089552,1031.8407960199,-95.2852613870914,
2232.83582089552,1048.75621890547,-96.0958043470447,
2232.83582089552,1065.67164179104,-96.9023148323343,
2232.83582089552,1082.58706467662,-97.7096323158136,
2232.83582089552,1099.50248756219,-98.5227785301168,
2232.83582089552,1116.41791044776,-99.3469587219949,
2232.83582089552,1133.33333333333,-100.187561997568,
2232.83582089552,1150.24875621891,-101.05013310843,
2232.83582089552,1167.16417910448,-101.934013447715,
2232.83582089552,1184.07960199005,-102.838399021673,
2232.83582089552,1200.99502487562,-103.766726906601,
2232.83582089552,1217.91044776119,-104.722567992602,
2232.83582089552,1234.82587064677,-105.709622600883,
2232.83582089552,1251.74129353234,-106.731714782461,
2232.83582089552,1268.65671641791,-107.792785203811,
2232.83582089552,1285.57213930348,-108.896882514006,
2232.83582089552,1302.48756218905,-110.048153075417,
2232.83582089552,1319.40298507463,-111.248675687619,
2232.83582089552,1336.3184079602,-112.477810926788,
2232.83582089552,1353.23383084577,-113.728326913983,
2232.83582089552,1370.14925373134,-114.998854180398,
2232.83582089552,1387.06467661692,-116.287952157669,
2232.83582089552,1403.98009950249,-117.594111842051,
2232.83582089552,1420.89552238806,-118.915758316853,
2232.83582089552,1437.81094527363,-120.251253109911,
2232.83582089552,1454.7263681592,-121.598896361471,
2232.83582089552,1471.64179104478,-122.956928776517,
2232.83582089552,1488.55721393035,-124.319081443496,
2232.83582089552,1505.47263681592,-125.671993502951,
2232.83582089552,1522.38805970149,-127.019228255329,
2232.83582089552,1539.30348258706,-128.36573286216,
2232.83582089552,1556.21890547264,-129.716586200612,
2232.83582089552,1573.13432835821,-131.076997646511,
2232.83582089552,1590.04975124378,-132.452304180777,
2232.83582089552,1606.96517412935,-133.847965650552,
2232.83582089552,1623.88059701493,-135.269558010706,
2232.83582089552,1640.7960199005,-136.722764362424,
2232.83582089552,1657.71144278607,-138.271254392339,
2232.83582089552,1674.62686567164,-139.973030200742,
2232.83582089552,1691.54228855721,-141.809779407044,
2232.83582089552,1708.45771144279,-143.762475476183,
2232.83582089552,1725.37313432836,-145.811637337563,
2232.83582089552,1742.28855721393,-147.937468413609,
2232.83582089552,1759.2039800995,-150.119973665273,
2232.83582089552,1776.11940298507,-152.339051659133,
2232.83582089552,1793.03482587065,-154.574558014243,
2232.83582089552,1809.95024875622,-156.807036010857,
2232.83582089552,1826.86567164179,-159.036818374326,
2232.83582089552,1843.78109452736,-161.269847504227,
2232.83582089552,1860.69651741294,-163.508320804011,
2232.83582089552,1877.61194029851,-165.754477043652,
2232.83582089552,1894.52736318408,-168.010594324611,
2232.83582089552,1911.44278606965,-170.278988153708,
2232.83582089552,1928.35820895522,-172.562009620277,
2232.83582089552,1945.2736318408,-174.862043671016,
2232.83582089552,1962.18905472637,-177.181507476925,
2232.83582089552,1979.10447761194,-179.521000700783,
2232.83582089552,1996.01990049751,-181.873251988727,
2232.83582089552,2012.93532338308,-184.237792580466,
2232.83582089552,2029.85074626866,-186.615288293166,
2232.83582089552,2046.76616915423,-189.006395032893,
2232.83582089552,2063.6815920398,-191.411759302201,
2232.83582089552,2080.59701492537,-193.832018540488,
2232.83582089552,2097.51243781094,-196.267801288542,
2232.83582089552,2114.42786069652,-198.719727168349,
2232.83582089552,2131.34328358209,-201.188406668786,
2232.83582089552,2148.25870646766,-203.508861554096,
2232.83582089552,2165.17412935323,-216.401971758695,
2232.83582089552,2182.08955223881,-216.401971758695,
2254.7263681592,0,0,
2254.7263681592,16.9154228855721,-0.959288925982167,
2254.7263681592,33.8308457711443,-3.53184526265299,
2254.7263681592,50.7462686567164,-7.24778659076074,
2254.7263681592,67.6616915422886,-11.6726731415842,
2254.7263681592,84.5771144278607,-16.4473187353117,
2254.7263681592,101.492537313433,-21.3026867442156,
2254.7263681592,118.407960199005,-26.0561074465091,
2254.7263681592,135.323383084577,-30.5949405792947,
2254.7263681592,152.238805970149,-34.8526775527728,
2254.7263681592,169.154228855721,-38.7930043963854,
2254.7263681592,186.069651741294,-42.5574631020423,
2254.7263681592,202.985074626866,-46.1602130143393,
2254.7263681592,219.900497512438,-49.5482175680292,
2254.7263681592,236.81592039801,-52.6688446904854,
2254.7263681592,253.731343283582,-55.4698480382377,
2254.7263681592,270.646766169154,-57.8992886584071,
2254.7263681592,287.562189054726,-59.9054548612717,
2254.7263681592,304.477611940298,-61.4368546965755,
2254.7263681592,321.393034825871,-62.4423726438128,
2254.7263681592,338.308457711443,-62.9799034179227,
2254.7263681592,355.223880597015,-63.4822042169509,
2254.7263681592,372.139303482587,-64.0084902111109,
2254.7263681592,389.054726368159,-64.5693679821975,
2254.7263681592,405.970149253731,-65.176582008084,
2254.7263681592,422.885572139303,-65.8430230914859,
2254.7263681592,439.800995024876,-66.5827107089513,
2254.7263681592,456.716417910448,-67.4107460848973,
2254.7263681592,473.63184079602,-68.3432314739078,
2254.7263681592,490.547263681592,-69.3971494517931,
2254.7263681592,507.462686567164,-70.5376580628963,
2254.7263681592,524.378109452736,-71.6858005519872,
2254.7263681592,541.293532338308,-72.8296307654522,
2254.7263681592,558.208955223881,-73.9575787904975,
2254.7263681592,575.124378109453,-75.0576763421329,
2254.7263681592,592.039800995025,-76.117552192023,
2254.7263681592,608.955223880597,-77.1244267179331,
2254.7263681592,625.870646766169,-78.0651051412511,
2254.7263681592,642.786069651741,-78.925969282245,
2254.7263681592,659.701492537313,-79.6927949669446,
2254.7263681592,676.616915422886,-80.3529934884452,
2254.7263681592,693.532338308458,-80.9211810301167,
2254.7263681592,710.44776119403,-81.4202290146563,
2254.7263681592,727.363184079602,-81.8739420436503,
2254.7263681592,744.278606965174,-82.3070773262467,
2254.7263681592,761.194029850746,-82.7453531792719,
2254.7263681592,778.109452736318,-83.2154475292723,
2254.7263681592,795.02487562189,-83.7449875648222,
2254.7263681592,811.940298507463,-84.3625311143981,
2254.7263681592,828.855721393035,-85.0871010268645,
2254.7263681592,845.771144278607,-85.8674774140029,
2254.7263681592,862.686567164179,-86.6860651767526,
2254.7263681592,879.601990049751,-87.5355630615463,
2254.7263681592,896.517412935323,-88.4084336711865,
2254.7263681592,913.432835820895,-89.296898666583,
2254.7263681592,930.348258706468,-90.1929344538451,
2254.7263681592,947.26368159204,-91.0882682485026,
2254.7263681592,964.179104477612,-91.9743743671638,
2254.7263681592,981.094527363184,-92.8424705741911,
2254.7263681592,998.009950248756,-93.6870813589532,
2254.7263681592,1014.92537313433,-94.514291189932,
2254.7263681592,1031.8407960199,-95.329114758587,
2254.7263681592,1048.75621890547,-96.1365823159425,
2254.7263681592,1065.67164179104,-96.9419229204053,
2254.7263681592,1082.58706467662,-97.7505672520692,
2254.7263681592,1099.50248756219,-98.568149439515,
2254.7263681592,1116.41791044776,-99.4005078040147,
2254.7263681592,1133.33333333333,-100.253684420297,
2254.7263681592,1150.24875621891,-101.133909071618,
2254.7263681592,1167.16417910448,-102.043705653486,
2254.7263681592,1184.07960199005,-102.983543977253,
2254.7263681592,1200.99502487562,-103.955664424536,
2254.7263681592,1217.91044776119,-104.96237737987,
2254.7263681592,1234.82587064677,-106.006058543957,
2254.7263681592,1251.74129353234,-107.089143535134,
2254.7263681592,1268.65671641791,-108.214121730999,
2254.7263681592,1285.57213930348,-109.383529297884,
2254.7263681592,1302.48756218905,-110.599941351291,
2254.7263681592,1319.40298507463,-111.862731162782,
2254.7263681592,1336.3184079602,-113.139392660078,
2254.7263681592,1353.23383084577,-114.422166128406,
2254.7263681592,1370.14925373134,-115.712725749888,
2254.7263681592,1387.06467661692,-117.012785502703,
2254.7263681592,1403.98009950249,-118.324098241483,
2254.7263681592,1420.89552238806,-119.648454641599,
2254.7263681592,1437.81094527363,-120.987681992387,
2254.7263681592,1454.7263681592,-122.343642823651,
2254.7263681592,1471.64179104478,-123.718233348971,
2254.7263681592,1488.55721393035,-125.104836026918,
2254.7263681592,1505.47263681592,-126.479114145939,
2254.7263681592,1522.38805970149,-127.844444827317,
2254.7263681592,1539.30348258706,-129.20659233855,
2254.7263681592,1556.21890547264,-130.571474730683,
2254.7263681592,1573.13432835821,-131.945162891983,
2254.7263681592,1590.04975124378,-133.333877285213,
2254.7263681592,1606.96517412935,-134.743982132302,
2254.7263681592,1623.88059701493,-136.181976803016,
2254.7263681592,1640.7960199005,-137.654484151623,
2254.7263681592,1657.71144278607,-139.227780433862,
2254.7263681592,1674.62686567164,-140.962773550914,
2254.7263681592,1691.54228855721,-142.842157419231,
2254.7263681592,1708.45771144279,-144.84791241022,
2254.7263681592,1725.37313432836,-146.961559014465,
2254.7263681592,1742.28855721393,-149.164293018163,
2254.7263681592,1759.2039800995,-151.437104071819,
2254.7263681592,1776.11940298507,-153.760875217169,
2254.7263681592,1793.03482587065,-156.116460260816,
2254.7263681592,1809.95024875622,-158.484703469379,
2254.7263681592,1826.86567164179,-160.851618270298,
2254.7263681592,1843.78109452736,-163.217774827154,
2254.7263681592,1860.69651741294,-165.586106010426,
2254.7263681592,1877.61194029851,-167.959631362165,
2254.7263681592,1894.52736318408,-170.341454968569,
2254.7263681592,1911.44278606965,-172.734763088411,
2254.7263681592,1928.35820895522,-175.142821553198,
2254.7263681592,1945.2736318408,-177.568972954689,
2254.7263681592,1962.18905472637,-180.0166336351,
2254.7263681592,1979.10447761194,-182.483998032989,
2254.7263681592,1996.01990049751,-184.949266103404,
2254.7263681592,2012.93532338308,-187.413672366515,
2254.7263681592,2029.85074626866,-189.881859723503,
2254.7263681592,2046.76616915423,-192.358402710907,
2254.7263681592,2063.6815920398,-194.847818289515,
2254.7263681592,2080.59701492537,-197.354571723549,
2254.7263681592,2097.51243781094,-199.883077166127,
2254.7263681592,2114.42786069652,-202.437692555313,
2254.7263681592,2131.34328358209,-214.03045881886,
2276.61691542289,0,0,
2276.61691542289,16.9154228855721,-0.952143566507555,
2276.61691542289,33.8308457711443,-3.50658811455658,
2276.61691542289,50.7462686567164,-7.19881843322396,
2276.61691542289,67.6616915422886,-11.599414413385,
2276.61691542289,84.5771144278607,-16.353169183851,
2276.61691542289,101.492537313433,-21.193725331418,
2276.61691542289,118.407960199005,-25.9398837681366,
2276.61691542289,135.323383084577,-30.4795997133206,
2276.61691542289,152.238805970149,-34.7465570742099,
2276.61691542289,169.154228855721,-38.7044623916584,
2276.61691542289,186.069651741294,-42.4902471985853,
2276.61691542289,202.985074626866,-46.1154730357339,
2276.61691542289,219.900497512438,-49.5260493512876,
2276.61691542289,236.81592039801,-52.6683185332044,
2276.61691542289,253.731343283582,-55.4890373496955,
2276.61691542289,270.646766169154,-57.9352959108186,
2276.61691542289,287.562189054726,-59.954434113807,
2276.61691542289,304.477611940298,-61.4940325952757,
2276.61691542289,321.393034825871,-62.5020728764366,
2276.61691542289,338.308457711443,-63.0367942472959,
2276.61691542289,355.223880597015,-63.5356425750188,
2276.61691542289,372.139303482587,-64.058531049366,
2276.61691542289,389.054726368159,-64.6162835761657,
2276.61691542289,405.970149253731,-65.2209353254167,
2276.61691542289,422.885572139303,-65.8857423231489,
2276.61691542289,439.800995024876,-66.6251611292721,
2276.61691542289,456.716417910448,-67.4547950260116,
2276.61691542289,473.63184079602,-68.3913016804025,
2276.61691542289,490.547263681592,-69.4522553724194,
2276.61691542289,507.462686567164,-70.6016012102391,
2276.61691542289,524.378109452736,-71.7579608658999,
2276.61691542289,541.293532338308,-72.9095486502368,
2276.61691542289,558.208955223881,-74.0450238101852,
2276.61691542289,575.124378109453,-75.1526871112317,
2276.61691542289,592.039800995025,-76.2204759529355,
2276.61691542289,608.955223880597,-77.2359594677469,
2276.61691542289,625.870646766169,-78.1863332955538,
2276.61691542289,642.786069651741,-79.0584139572579,
2276.61691542289,659.701492537313,-79.8385195908733,
2276.61691542289,676.616915422886,-80.5163144360403,
2276.61691542289,693.532338308458,-81.1059826656318,
2276.61691542289,710.44776119403,-81.6284557117239,
2276.61691542289,727.363184079602,-82.1055089052364,
2276.61691542289,744.278606965174,-82.5597780351102,
2276.61691542289,761.194029850746,-83.0147670488371,
2276.61691542289,778.109452736318,-83.4948475382598,
2276.61691542289,795.02487562189,-84.0252508958345,
2276.61691542289,811.940298507463,-84.6320536655984,
2276.61691542289,828.855721393035,-85.3334230230707,
2276.61691542289,845.771144278607,-86.0877905159384,
2276.61691542289,862.686567164179,-86.8800763517018,
2276.61691542289,879.601990049751,-87.7036841654444,
2276.61691542289,896.517412935323,-88.5518163608757,
2276.61691542289,913.432835820895,-89.4174690284213,
2276.61691542289,930.348258706468,-90.2934274847394,
2276.61691542289,947.26368159204,-91.1722623847214,
2276.61691542289,964.179104477612,-92.046326319689,
2276.61691542289,981.094527363184,-92.9077507914223,
2276.61691542289,998.009950248756,-93.7496422902179,
2276.61691542289,1014.92537313433,-94.5736730355168,
2276.61691542289,1031.8407960199,-95.3854741401748,
2276.61691542289,1048.75621890547,-96.1909206513261,
2276.61691542289,1065.67164179104,-96.9961212392614,
2276.61691542289,1082.58706467662,-97.8074211610012,
2276.61691542289,1099.50248756219,-98.6314037983882,
2276.61691542289,1116.41791044776,-99.4748906375436,
2276.61691542289,1133.33333333333,-100.344939544826,
2276.61691542289,1150.24875621891,-101.248853008554,
2276.61691542289,1167.16417910448,-102.195219615564,
2276.61691542289,1184.07960199005,-103.187056953638,
2276.61691542289,1200.99502487562,-104.224341289006,
2276.61691542289,1217.91044776119,-105.307004443632,
2276.61691542289,1234.82587064677,-106.434931508803,
2276.61691542289,1251.74129353234,-107.607958589912,
2276.61691542289,1268.65671641791,-108.825870599026,
2276.61691542289,1285.57213930348,-110.08839911107,
2276.61691542289,1302.48756218905,-111.395220298689,
2276.61691542289,1319.40298507463,-112.741540112225,
2276.61691542289,1336.3184079602,-114.081254656335,
2276.61691542289,1353.23383084577,-115.406641523735,
2276.61691542289,1370.14925373134,-116.723458394841,
2276.61691542289,1387.06467661692,-118.037637032111,
2276.61691542289,1403.98009950249,-119.355284349712,
2276.61691542289,1420.89552238806,-120.682681595946,
2276.61691542289,1437.81094527363,-122.026281393644,
2276.61691542289,1454.7263681592,-123.392702380821,
2276.61691542289,1471.64179104478,-124.788721184474,
2276.61691542289,1488.55721393035,-126.207703741007,
2276.61691542289,1505.47263681592,-127.611967405421,
2276.61691542289,1522.38805970149,-129.004389856186,
2276.61691542289,1539.30348258706,-130.391442580954,
2276.61691542289,1556.21890547264,-131.779768869441,
2276.61691542289,1573.13432835821,-133.1761831391,
2276.61691542289,1590.04975124378,-134.587667254055,
2276.61691542289,1606.96517412935,-136.021363527506,
2276.61691542289,1623.88059701493,-137.484564089272,
2276.61691542289,1640.7960199005,-138.984696283751,
2276.61691542289,1657.71144278607,-140.587844507772,
2276.61691542289,1674.62686567164,-142.355323672193,
2276.61691542289,1691.54228855721,-144.271879461882,
2276.61691542289,1708.45771144279,-146.321592163844,
2276.61691542289,1725.37313432836,-148.488100928437,
2276.61691542289,1742.28855721393,-150.754717807626,
2276.61691542289,1759.2039800995,-153.104532250865,
2276.61691542289,1776.11940298507,-155.520504483803,
2276.61691542289,1793.03482587065,-157.98554559808,
2276.61691542289,1809.95024875622,-160.481857342008,
2276.61691542289,1826.86567164179,-162.982448512212,
2276.61691542289,1843.78109452736,-165.482148386786,
2276.61691542289,1860.69651741294,-167.983780291797,
2276.61691542289,1877.61194029851,-170.490332056211,
2276.61691542289,1894.52736318408,-173.004963242894,
2276.61691542289,1911.44278606965,-175.531009462017,
2276.61691542289,1928.35820895522,-178.071983840202,
2276.61691542289,1945.2736318408,-180.631575720703,
2276.61691542289,1962.18905472637,-183.213646669125,
2276.61691542289,1979.10447761194,-185.812315897153,
2276.61691542289,1996.01990049751,-188.385946811643,
2276.61691542289,2012.93532338308,-190.938252765854,
2276.61691542289,2029.85074626866,-193.479326379905,
2276.61691542289,2046.76616915423,-196.019037961099,
2276.61691542289,2063.6815920398,-198.567090544137,
2276.61691542289,2080.59701492537,-201.133052148918,
2276.61691542289,2097.51243781094,-211.651819085366,
2298.50746268657,0,0,
2298.50746268657,16.9154228855721,-0.94461522305625,
2298.50746268657,33.8308457711443,-3.48011790347861,
2298.50746268657,50.7462686567164,-7.14773476591187,
2298.50746268657,67.6616915422886,-11.5232908629208,
2298.50746268657,84.5771144278607,-16.2556529552125,
2298.50746268657,101.492537313433,-21.081142113856,
2298.50746268657,118.407960199005,-25.8199711857916,
2298.50746268657,135.323383084577,-30.3606026973131,
2298.50746268657,152.238805970149,-34.6368118489765,
2298.50746268657,169.154228855721,-38.612240611685,
2298.50746268657,186.069651741294,-42.4194992527527,
2298.50746268657,202.985074626866,-46.067621318003,
2298.50746268657,219.900497512438,-49.5013963559935,
2298.50746268657,236.81592039801,-52.6660723168015,
2298.50746268657,253.731343283582,-55.5073387730388,
2298.50746268657,270.646766169154,-57.9712444533383,
2298.50746268657,287.562189054726,-60.0041112838744,
2298.50746268657,304.477611940298,-61.5525246818633,
2298.50746268657,321.393034825871,-62.5634979881029,
2298.50746268657,338.308457711443,-63.0955518044456,
2298.50746268657,355.223880597015,-63.5907957656984,
2298.50746268657,372.139303482587,-64.1098817453588,
2298.50746268657,389.054726368159,-64.6639085603258,
2298.50746268657,405.970149253731,-65.2652750373648,
2298.50746268657,422.885572139303,-65.9276914286402,
2298.50746268657,439.800995024876,-66.666155992331,
2298.50746268657,456.716417910448,-67.4968926927103,
2298.50746268657,473.63184079602,-68.4372443355699,
2298.50746268657,490.547263681592,-69.5055133397063,
2298.50746268657,507.462686567164,-70.6642185356383,
2298.50746268657,524.378109452736,-71.8291021539648,
2298.50746268657,541.293532338308,-72.9885697040578,
2298.50746268657,558.208955223881,-74.1315505902498,
2298.50746268657,575.124378109453,-75.2466610553886,
2298.50746268657,592.039800995025,-76.3221994229928,
2298.50746268657,608.955223880597,-77.3461421416445,
2298.50746268657,625.870646766169,-78.3061404544963,
2298.50746268657,642.786069651741,-79.1895177139925,
2298.50746268657,659.701492537313,-79.9832409228774,
2298.50746268657,676.616915422886,-80.6802362892904,
2298.50746268657,693.532338308458,-81.2944250447344,
2298.50746268657,710.44776119403,-81.8443637137136,
2298.50746268657,727.363184079602,-82.3493446667696,
2298.50746268657,744.278606965174,-82.8294091986758,
2298.50746268657,761.194029850746,-83.3053540506198,
2298.50746268657,778.109452736318,-83.7987317609022,
2298.50746268657,795.02487562189,-84.3318454621322,
2298.50746268657,811.940298507463,-84.9277385615633,
2298.50746268657,828.855721393035,-85.6034587808089,
2298.50746268657,845.771144278607,-86.3287659517879,
2298.50746268657,862.686567164179,-87.0915740731641,
2298.50746268657,879.601990049751,-87.8861523051833,
2298.50746268657,896.517412935323,-88.7066114472506,
2298.50746268657,913.432835820895,-89.5468986784539,
2298.50746268657,930.348258706468,-90.4007929963633,
2298.50746268657,947.26368159204,-91.2619013578651,
2298.50746268657,964.179104477612,-92.1236554947379,
2298.50746268657,981.094527363184,-92.9793093538055,
2298.50746268657,998.009950248756,-93.8201257937296,
2298.50746268657,1014.92537313433,-94.6421589806597,
2298.50746268657,1031.8407960199,-95.451843691252,
2298.50746268657,1048.75621890547,-96.2561505848991,
2298.50746268657,1065.67164179104,-97.0623294724457,
2298.50746268657,1082.58706467662,-97.877912481482,
2298.50746268657,1099.50248756219,-98.7107151067911,
