Speed[r/min],Torque[Nm],Power Factor,
3721.39303482587,84.5771144278607,0.648703078062368,
3721.39303482587,101.492537313433,0.735179023360361,
3721.39303482587,118.407960199005,0.805780335444624,
3721.39303482587,135.323383084577,0.859884267268486,
3721.39303482587,152.238805970149,0.896868071785274,
3721.39303482587,169.154228855721,0.916828699499256,
3721.39303482587,186.069651741294,0.930976395312403,
3721.39303482587,202.985074626866,0.943420884516962,
3721.39303482587,219.900497512438,0.95426493332136,
3721.39303482587,236.81592039801,0.963611307934023,
3721.39303482587,253.731343283582,0.971562774563379,
3721.39303482587,270.646766169154,0.978222099417856,
3721.39303482587,287.562189054726,0.983692048705881,
3721.39303482587,304.477611940298,0.98807538863588,
3721.39303482587,321.393034825871,0.991474885416281,
3721.39303482587,338.308457711443,0.993952733400554,
3721.39303482587,355.223880597015,0.995463165703995,
3721.39303482587,372.139303482587,0.996142687630434,
3721.39303482587,389.054726368159,0.996148550858375,
3721.39303482587,405.970149253731,0.995638007066326,
3721.39303482587,422.885572139303,0.994768307932791,
3721.39303482587,439.800995024876,0.993696705136276,
3721.39303482587,456.716417910448,0.992580450355287,
3721.39303482587,473.63184079602,0.99157679526833,
3721.39303482587,490.547263681592,0.99084299155391,
3721.39303482587,507.462686567164,0.990318980592238,
3721.39303482587,524.378109452736,0.98972963279937,
3721.39303482587,541.293532338308,0.989056884537058,
3721.39303482587,558.208955223881,0.988285748534831,
3721.39303482587,575.124378109453,0.987401237522221,
3721.39303482587,592.039800995025,0.986388364228758,
3721.39303482587,608.955223880597,0.985232141383974,
3721.39303482587,625.870646766169,0.983917581717399,
3721.39303482587,642.786069651741,0.982429697958563,
3721.39303482587,659.701492537313,0.980752168727028,
3721.39303482587,676.616915422886,0.978821052734481,
3721.39303482587,693.532338308458,0.976603129158474,
3721.39303482587,710.44776119403,0.974092243809739,
3721.39303482587,727.363184079602,0.971282242499009,
3721.39303482587,744.278606965174,0.968166971037015,
3721.39303482587,761.194029850746,0.964740275234489,
3721.39303482587,778.109452736318,0.960996000902164,
3721.39303482587,795.02487562189,0.95692799385077,
3721.39303482587,811.940298507463,0.95253009989104,
3721.39303482587,828.855721393035,0.947770390266366,
3721.39303482587,845.771144278607,0.94249894301993,
3721.39303482587,862.686567164179,0.936741107554992,
3721.39303482587,879.601990049751,0.930555253367457,
3721.39303482587,896.517412935323,0.923999749953231,
3721.39303482587,913.432835820895,0.917132966808221,
3721.39303482587,930.348258706468,0.910013273428333,
3721.39303482587,947.26368159204,0.902699039309472,
3721.39303482587,964.179104477612,0.895248633947545,
3721.39303482587,981.094527363184,0.90638187788935,
3743.28358208955,0,0,
3743.28358208955,16.9154228855721,0.15655701177197,
3743.28358208955,33.8308457711443,0.300362061967362,
3743.28358208955,50.7462686567164,0.43078721555748,
3743.28358208955,67.6616915422886,0.547204537513628,
3743.28358208955,84.5771144278607,0.648986092807109,
3743.28358208955,101.492537313433,0.735503946409228,
3743.28358208955,118.407960199005,0.806130163291287,
3743.28358208955,135.323383084577,0.860236808424591,
3743.28358208955,152.238805970149,0.897195946780443,
3743.28358208955,169.154228855721,0.917100735419032,
3743.28358208955,186.069651741294,0.931181277036567,
3743.28358208955,202.985074626866,0.943558216757826,
3743.28358208955,219.900497512438,0.954338100925094,
3743.28358208955,236.81592039801,0.963627475880654,
3743.28358208955,253.731343283582,0.971532887966793,
3743.28358208955,270.646766169154,0.978160883525794,
3743.28358208955,287.562189054726,0.983618008899942,
3743.28358208955,304.477611940298,0.988010810431522,
3743.28358208955,321.393034825871,0.991445834462819,
3743.28358208955,338.308457711443,0.99397882926347,
3743.28358208955,355.223880597015,0.995524863050918,
3743.28358208955,372.139303482587,0.996220053037357,
3743.28358208955,389.054726368159,0.996226130759213,
3743.28358208955,405.970149253731,0.995704827752911,
3743.28358208955,422.885572139303,0.994817875554878,
3743.28358208955,439.800995024876,0.993727005701539,
3743.28358208955,456.716417910448,0.99259394972932,
3743.28358208955,473.63184079602,0.991580439174647,
3743.28358208955,490.547263681592,0.990848205573945,
3743.28358208955,507.462686567164,0.990333818299337,
3743.28358208955,524.378109452736,0.98975169007042,
3743.28358208955,541.293532338308,0.989083053281928,
3743.28358208955,558.208955223881,0.988312330248558,
3743.28358208955,575.124378109453,0.98742394328501,
3743.28358208955,592.039800995025,0.98640231470598,
3743.28358208955,608.955223880597,0.985231866826166,
3743.28358208955,625.870646766169,0.983897021960267,
3743.28358208955,642.786069651741,0.98238220242298,
3743.28358208955,659.701492537313,0.980670519867651,
3743.28358208955,676.616915422886,0.978698201536545,
3743.28358208955,693.532338308458,0.976431370757951,
3743.28358208955,710.44776119403,0.973862693648681,
3743.28358208955,727.363184079602,0.970984836325544,
3743.28358208955,744.278606965174,0.96779046490535,
3743.28358208955,761.194029850746,0.964272245504909,
3743.28358208955,778.109452736318,0.960422844241031,
3743.28358208955,795.02487562189,0.956234927230527,
3743.28358208955,811.940298507463,0.951701160590206,
3743.28358208955,828.855721393035,0.946780658689431,
3743.28358208955,845.771144278607,0.941276984983926,
3743.28358208955,862.686567164179,0.935218705422277,
3743.28358208955,879.601990049751,0.928677128865481,
3743.28358208955,896.517412935323,0.921723564174533,
3743.28358208955,913.432835820895,0.914429320210429,
3743.28358208955,930.348258706468,0.906865705834165,
3743.28358208955,947.26368159204,0.899104029906737,
3743.28358208955,964.179104477612,0.907039789501041,
3765.17412935323,0,0,
3765.17412935323,16.9154228855721,0.156546636663166,
3765.17412935323,33.8308457711443,0.300357669271235,
3765.17412935323,50.7462686567164,0.4308006548641,
3765.17412935323,67.6616915422886,0.547243150481655,
3765.17412935323,84.5771144278607,0.649052713163796,
3765.17412935323,101.492537313433,0.735596899950416,
3765.17412935323,118.407960199005,0.806243267881409,
3765.17412935323,135.323383084577,0.86035937399667,
3765.17412935323,152.238805970149,0.897312775336093,
3765.17412935323,169.154228855721,0.917193161275801,
3765.17412935323,186.069651741294,0.931244506626804,
3765.17412935323,202.985074626866,0.943593972242565,
3765.17412935323,219.900497512438,0.954349205099858,
3765.17412935323,236.81592039801,0.963617852175455,
3765.17412935323,253.731343283582,0.971507560446128,
3765.17412935323,270.646766169154,0.978125976888652,
3765.17412935323,287.562189054726,0.983580748479798,
3765.17412935323,304.477611940298,0.98797952219634,
3765.17412935323,321.393034825871,0.991429945015051,
3765.17412935323,338.308457711443,0.993987432535796,
3765.17412935323,355.223880597015,0.995560808721654,
3765.17412935323,372.139303482587,0.996283656543414,
3765.17412935323,389.054726368159,0.996315768629193,
3765.17412935323,405.970149253731,0.995816937607111,
3765.17412935323,422.885572139303,0.994946956105288,
3765.17412935323,439.800995024876,0.993865616751842,
3765.17412935323,456.716417910448,0.992732712174893,
3765.17412935323,473.63184079602,0.99170803500256,
3765.17412935323,490.547263681592,0.990951377862962,
3765.17412935323,507.462686567164,0.990401310050633,
3765.17412935323,524.378109452736,0.989779313467383,
3765.17412935323,541.293532338308,0.989069825590966,
3765.17412935323,558.208955223881,0.988260422154413,
3765.17412935323,575.124378109453,0.987338678890756,
3765.17412935323,592.039800995025,0.986292171533024,
3765.17412935323,608.955223880597,0.98510847581425,
3765.17412935323,625.870646766169,0.983775167467465,
3765.17412935323,642.786069651741,0.9822798222257,
3765.17412935323,659.701492537313,0.98060754869139,
3765.17412935323,676.616915422886,0.978653917998177,
3765.17412935323,693.532338308458,0.976367176621182,
3765.17412935323,710.44776119403,0.973744925055047,
3765.17412935323,727.363184079602,0.970784763794416,
3765.17412935323,744.278606965174,0.96748429333393,
3765.17412935323,761.194029850746,0.963841114168233,
3765.17412935323,778.109452736318,0.959852826791969,
3765.17412935323,795.02487562189,0.95551703169978,
3765.17412935323,811.940298507463,0.950831329386309,
3765.17412935323,828.855721393035,0.945753441865679,
3765.17412935323,845.771144278607,0.940051676387038,
3765.17412935323,862.686567164179,0.933754455136137,
3765.17412935323,879.601990049751,0.926940445176728,
3765.17412935323,896.517412935323,0.919688313572558,
3765.17412935323,913.432835820895,0.912076727387377,
3765.17412935323,930.348258706468,0.904184353684936,
3765.17412935323,947.26368159204,0.896089859528983,
3787.06467661692,0,0,
3787.06467661692,16.9154228855721,0.156486036703408,
3787.06467661692,33.8308457711443,0.300256600577366,
3787.06467661692,50.7462686567164,0.430675961478821,
3787.06467661692,67.6616915422886,0.54710838926472,
3787.06467661692,84.5771144278607,0.648918153792009,
3787.06467661692,101.492537313433,0.735469524917634,
3787.06467661692,118.407960199005,0.806126772498543,
3787.06467661692,135.323383084577,0.860254166391681,
3787.06467661692,152.238805970149,0.897215976453995,
3787.06467661692,169.154228855721,0.917098890452996,
3787.06467661692,186.069651741294,0.931149487814526,
3787.06467661692,202.985074626866,0.943497440607393,
3787.06467661692,219.900497512438,0.954251669961598,
3787.06467661692,236.81592039801,0.963521097007143,
3787.06467661692,253.731343283582,0.971414642874026,
3787.06467661692,270.646766169154,0.978041228692249,
3787.06467661692,287.562189054726,0.983509775591812,
3787.06467661692,304.477611940298,0.987929204702716,
3787.06467661692,321.393034825871,0.991408437154961,
3787.06467661692,338.308457711443,0.994005352219998,
3787.06467661692,355.223880597015,0.995631810274391,
3787.06467661692,372.139303482587,0.996415713457781,
3787.06467661692,389.054726368159,0.99651039525608,
3787.06467661692,405.970149253731,0.9960691891552,
3787.06467661692,422.885572139303,0.995245428641054,
3787.06467661692,439.800995024876,0.994192447199555,
3787.06467661692,456.716417910448,0.993063578316616,
3787.06467661692,473.63184079602,0.992012155478148,
3787.06467661692,490.547263681592,0.991191512170064,
3787.06467661692,507.462686567164,0.990548155419649,
3787.06467661692,524.378109452736,0.989827470298765,
3787.06467661692,541.293532338308,0.989021932832169,
3787.06467661692,558.208955223881,0.988126959494498,
3787.06467661692,575.124378109453,0.987137966760389,
3787.06467661692,592.039800995025,0.98605037110448,
3787.06467661692,608.955223880597,0.984859589001406,
3787.06467661692,625.870646766169,0.983561036925805,
3787.06467661692,642.786069651741,0.982150131352314,
3787.06467661692,659.701492537313,0.980617101267367,
3787.06467661692,676.616915422886,0.978762564457524,
3787.06467661692,693.532338308458,0.976494123156885,
3787.06467661692,710.44776119403,0.973822515118433,
3787.06467661692,727.363184079602,0.970758478095149,
3787.06467661692,744.278606965174,0.967312749840016,
3787.06467661692,761.194029850746,0.963496068106015,
3787.06467661692,778.109452736318,0.959319170646129,
3787.06467661692,795.02487562189,0.954792795213338,
3787.06467661692,811.940298507463,0.949927679560626,
3787.06467661692,828.855721393035,0.944690208460145,
3787.06467661692,845.771144278607,0.938827747816761,
3787.06467661692,862.686567164179,0.932363484522755,
3787.06467661692,879.601990049751,0.925375459965812,
3787.06467661692,896.517412935323,0.917941715533619,
3787.06467661692,913.432835820895,0.910140292613861,
3787.06467661692,930.348258706468,0.902049232594226,
3787.06467661692,947.26368159204,0.907963975006614,
3808.9552238806,0,0,
3808.9552238806,16.9154228855721,0.156383244371758,
3808.9552238806,33.8308457711443,0.300073722724086,
3808.9552238806,50.7462686567164,0.430433567465376,
3808.9552238806,67.6616915422886,0.546824911004021,
3808.9552238806,84.5771144278607,0.648609885748412,
3808.9552238806,101.492537313433,0.735150624106941,
3808.9552238806,118.407960199005,0.805809258488001,
3808.9552238806,135.323383084577,0.859947921299983,
3808.9552238806,152.238805970149,0.89692874495128,
3808.9552238806,169.154228855721,0.91683595077725,
3808.9552238806,186.069651741294,0.93090961292069,
3808.9552238806,202.985074626866,0.94327851439624,
3808.9552238806,219.900497512438,0.954052826000232,
3808.9552238806,236.81592039801,0.963342718529,
3808.9552238806,253.731343283582,0.971258362778875,
3808.9552238806,270.646766169154,0.977909929546191,
3808.9552238806,287.562189054726,0.98340758962728,
3808.9552238806,304.477611940298,0.987861513818476,
3808.9552238806,321.393034825871,0.991381872916111,
3808.9552238806,338.308457711443,0.994031102189792,
3808.9552238806,355.223880597015,0.995731587491292,
3808.9552238806,372.139303482587,0.996603222071454,
3808.9552238806,389.054726368159,0.996789454300869,
3808.9552238806,405.970149253731,0.996433732550131,
3808.9552238806,422.885572139303,0.995679505189831,
3808.9552238806,439.800995024876,0.994670220590561,
3808.9552238806,456.716417910448,0.993549327122915,
3808.9552238806,473.63184079602,0.992460273157485,
3808.9552238806,490.547263681592,0.991546507064862,
3808.9552238806,507.462686567164,0.990766918060522,
3808.9552238806,524.378109452736,0.989903408596526,
3808.9552238806,541.293532338308,0.988960055552615,
3808.9552238806,558.208955223881,0.987943568365308,
3808.9552238806,575.124378109453,0.986860656471127,
3808.9552238806,592.039800995025,0.985718029306591,
3808.9552238806,608.955223880597,0.984522396308222,
3808.9552238806,625.870646766169,0.983280466912539,
3808.9552238806,642.786069651741,0.981998950556063,
3808.9552238806,659.701492537313,0.980675511088019,
3808.9552238806,676.616915422886,0.978976365226397,
3808.9552238806,693.532338308458,0.976751994554476,
3808.9552238806,710.44776119403,0.974032334393043,
3808.9552238806,727.363184079602,0.970847320062884,
3808.9552238806,744.278606965174,0.967226886884785,
3808.9552238806,761.194029850746,0.963200970179532,
3808.9552238806,778.109452736318,0.958799505267913,
3808.9552238806,795.02487562189,0.954052427470713,
3808.9552238806,811.940298507463,0.948989672108719,
3808.9552238806,828.855721393035,0.943593781670051,
3808.9552238806,845.771144278607,0.937602114786343,
3808.9552238806,862.686567164179,0.931028751415471,
3808.9552238806,879.601990049751,0.923945012557074,
3808.9552238806,896.517412935323,0.916422219210793,
3808.9552238806,913.432835820895,0.908531692376267,
3808.9552238806,930.348258706468,0.900344753053136,
3830.84577114428,0,0,
3830.84577114428,16.9154228855721,0.156246292147282,
3830.84577114428,33.8308457711443,0.299823902549727,
3830.84577114428,50.7462686567164,0.430093904887498,
3830.84577114428,67.6616915422886,0.546417372840758,
3830.84577114428,84.5771144278607,0.648155380089669,
3830.84577114428,101.492537313433,0.734669000314394,
3830.84577114428,118.407960199005,0.805319307195096,
3830.84577114428,135.323383084577,0.859467374411937,
3830.84577114428,152.238805970149,0.896474275645079,
3830.84577114428,169.154228855721,0.916422370075194,
3830.84577114428,186.069651741294,0.930538274266256,
3830.84577114428,202.985074626866,0.942947086153038,
3830.84577114428,219.900497512438,0.953760003705678,
3830.84577114428,236.81592039801,0.963088224894309,
3830.84577114428,253.731343283582,0.971042947689066,
3830.84577114428,270.646766169154,0.977735370060085,
3830.84577114428,287.562189054726,0.983276689977501,
3830.84577114428,304.477611940298,0.987778105411449,
3830.84577114428,321.393034825871,0.991350814332063,
3830.84577114428,338.308457711443,0.994063196318892,
3830.84577114428,355.223880597015,0.995853860154521,
3830.84577114428,372.139303482587,0.996833180675428,
3830.84577114428,389.054726368159,0.997132389424558,
3830.84577114428,405.970149253731,0.996882717944857,
3830.84577114428,422.885572139303,0.996215397779269,
3830.84577114428,439.800995024876,0.995261660470741,
3830.84577114428,456.716417910448,0.994152737562218,
3830.84577114428,473.63184079602,0.993019860596645,
3830.84577114428,490.547263681592,0.991994261116967,
3830.84577114428,507.462686567164,0.991050161627385,
3830.84577114428,524.378109452736,0.990014376392629,
3830.84577114428,541.293532338308,0.988904874299386,
3830.84577114428,558.208955223881,0.987741874863342,
3830.84577114428,575.124378109453,0.986545597600185,
3830.84577114428,592.039800995025,0.985336262025604,
3830.84577114428,608.955223880597,0.984134087655285,
3830.84577114428,625.870646766169,0.982959294004916,
3830.84577114428,642.786069651741,0.981832100590185,
3830.84577114428,659.701492537313,0.980759111645785,
3830.84577114428,676.616915422886,0.979247544616613,
3830.84577114428,693.532338308458,0.977080575003373,
3830.84577114428,710.44776119403,0.974311253433083,
3830.84577114428,727.363184079602,0.970992630532756,
3830.84577114428,744.278606965174,0.96717775692941,
3830.84577114428,761.194029850746,0.96291968325006,
3830.84577114428,778.109452736318,0.958271460121723,
3830.84577114428,795.02487562189,0.953286138171413,
3830.84577114428,811.940298507463,0.948016768026146,
3830.84577114428,828.855721393035,0.942466984692623,
3830.84577114428,845.771144278607,0.936371692809033,
3830.84577114428,862.686567164179,0.929733213647628,
3830.84577114428,879.601990049751,0.922611942274855,
3830.84577114428,896.517412935323,0.915068273757156,
3830.84577114428,913.432835820895,0.907162603160977,
3830.84577114428,930.348258706468,0.908888160512186,
3852.73631840796,0,0,
3852.73631840796,16.9154228855721,0.156083212509044,
3852.73631840796,33.8308457711443,0.29952200689262,
3852.73631840796,50.7462686567164,0.42967740580892,
3852.73631840796,67.6616915422886,0.545910431916131,
3852.73631840796,84.5771144278607,0.647582107872446,
3852.73631840796,101.492537313433,0.734053456336052,
3852.73631840796,118.407960199005,0.804685499965141,
3852.73631840796,135.323383084577,0.858839261417903,
3852.73631840796,152.238805970149,0.895875763352526,
3852.73631840796,169.154228855721,0.91587617617346,
3852.73631840796,186.069651741294,0.930048864172179,
3852.73631840796,202.985074626866,0.942513048421719,
3852.73631840796,219.900497512438,0.953380533567852,
3852.73631840796,236.81592039801,0.962763124256351,
3852.73631840796,253.731343283582,0.970772625132989,
3852.73631840796,270.646766169154,0.977520840843538,
3852.73631840796,287.562189054726,0.983119576033771,
3852.73631840796,304.477611940298,0.987680635349461,
3852.73631840796,321.393034825871,0.99131582343638,
3852.73631840796,338.308457711443,0.994100148481012,
3852.73631840796,355.223880597015,0.995992348046242,
3852.73631840796,372.139303482587,0.9970925875607,
3852.73631840796,389.054726368159,0.997518644288143,
3852.73631840796,405.970149253731,0.997388295492331,
3852.73631840796,422.885572139303,0.996819318437022,
3852.73631840796,439.800995024876,0.995929490385975,
3852.73631840796,456.716417910448,0.994836588602949,
3852.73631840796,473.63184079602,0.993658390351702,
3852.73631840796,490.547263681592,0.992512672895993,
3852.73631840796,507.462686567164,0.991390449774374,
3852.73631840796,524.378109452736,0.990167621719035,
3852.73631840796,541.293532338308,0.988877069619561,
3852.73631840796,558.208955223881,0.987553505085095,
3852.73631840796,575.124378109453,0.986231639724781,
3852.73631840796,592.039800995025,0.984946185147762,
3852.73631840796,608.955223880597,0.983731852963183,
3852.73631840796,625.870646766169,0.982623354780188,
3852.73631840796,642.786069651741,0.981655402207919,
3852.73631840796,659.701492537313,0.980844236433102,
3852.73631840796,676.616915422886,0.979528326939985,
3852.73631840796,693.532338308458,0.977419648692994,
3852.73631840796,710.44776119403,0.974596142792757,
3852.73631840796,727.363184079602,0.971135750339905,
3852.73631840796,744.278606965174,0.967116412435068,
3852.73631840796,761.194029850746,0.962616070178876,
3852.73631840796,778.109452736318,0.957712664671959,
3852.73631840796,795.02487562189,0.952484137014947,
3852.73631840796,811.940298507463,0.947008428308469,
3852.73631840796,828.855721393035,0.941312640725084,
3852.73631840796,845.771144278607,0.935133397398078,
3852.73631840796,862.686567164179,0.92845982905257,
3852.73631840796,879.601990049751,0.921339088443494,
3852.73631840796,896.517412935323,0.913818328325785,
3852.73631840796,913.432835820895,0.905944701454376,
3874.62686567164,0,0,
3874.62686567164,16.9154228855721,0.155902037936108,
3874.62686567164,33.8308457711443,0.299182902591098,
3874.62686567164,50.7462686567164,0.429204502293373,
3874.62686567164,67.6616915422886,0.54532874537134,
3874.62686567164,84.5771144278607,0.646917540153405,
3874.62686567164,101.492537313433,0.733332794967973,
3874.62686567164,118.407960199005,0.80393641814345,
3874.62686567164,135.323383084577,0.858090318008241,
3874.62686567164,152.238805970149,0.895156402890752,
3874.62686567164,169.154228855721,0.915215396898679,
3874.62686567164,186.069651741294,0.92945477495942,
3874.62686567164,202.985074626866,0.941986293746214,
3874.62686567164,219.900497512438,0.952921746076674,
3874.62686567164,236.81592039801,0.96237292476841,
3874.62686567164,253.731343283582,0.970451622639034,
3874.62686567164,270.646766169154,0.977269632506156,
3874.62686567164,287.562189054726,0.982938747187387,
3874.62686567164,304.477611940298,0.98757075950034,
3874.62686567164,321.393034825871,0.991277462262625,
3874.62686567164,338.308457711443,0.994140472549867,
3874.62686567164,355.223880597015,0.996140770948619,
3874.62686567164,372.139303482587,0.997368441018263,
3874.62686567164,389.054726368159,0.997927662552619,
3874.62686567164,405.970149253731,0.997922615345506,
3874.62686567164,422.885572139303,0.997457479190741,
3874.62686567164,439.800995024876,0.996636433882145,
3874.62686567164,456.716417910448,0.995563659213535,
3874.62686567164,473.63184079602,0.994343334978731,
3874.62686567164,490.547263681592,0.993079640971551,
3874.62686567164,507.462686567164,0.991780346155624,
3874.62686567164,524.378109452736,0.990370392607706,
3874.62686567164,541.293532338308,0.988897322060221,
3874.62686567164,558.208955223881,0.987410085127064,
3874.62686567164,575.124378109453,0.985957632422129,
3874.62686567164,592.039800995025,0.984588914559311,
3874.62686567164,608.955223880597,0.983352882152504,
3874.62686567164,625.870646766169,0.982298485815603,
3874.62686567164,642.786069651741,0.981474676162503,
3874.62686567164,659.701492537313,0.980907218942406,
3874.62686567164,676.616915422886,0.979770936508328,
3874.62686567164,693.532338308458,0.977708999812754,
3874.62686567164,710.44776119403,0.974823873026272,
3874.62686567164,727.363184079602,0.971218020319469,
3874.62686567164,744.278606965174,0.966993905862934,
3874.62686567164,761.194029850746,0.962253993827257,
3874.62686567164,778.109452736318,0.957100748383024,
3874.62686567164,795.02487562189,0.951636633700825,
3874.62686567164,811.940298507463,0.945964113951248,
3874.62686567164,828.855721393035,0.940133572964659,
3874.62686567164,845.771144278607,0.933884144066727,
3874.62686567164,862.686567164179,0.927191555463637,
3874.62686567164,879.601990049751,0.920089290387332,
3874.62686567164,896.517412935323,0.912610832069755,
3874.62686567164,913.432835820895,0.909812346017759,
3896.51741293532,0,0,
3896.51741293532,16.9154228855721,0.15571080090754,
3896.51741293532,33.8308457711443,0.29882145648349,
3896.51741293532,50.7462686567164,0.428695626404591,
3896.51741293532,67.6616915422886,0.544696970347585,
3896.51741293532,84.5771144278607,0.646189147989212,
3896.51741293532,101.492537313433,0.732535819006215,
3896.51741293532,118.407960199005,0.803100643075334,
3896.51741293532,135.323383084577,0.857247279873311,
3896.51741293532,152.238805970149,0.894339389076887,
3896.51741293532,169.154228855721,0.914458060077483,
3896.51741293532,186.069651741294,0.928769398948934,
3896.51741293532,202.985074626866,0.941376714670455,
3896.51741293532,219.900497512438,0.95239097172206,
3896.51741293532,236.81592039801,0.961923134583767,
3896.51741293532,253.731343283582,0.97008416773559,
3896.51741293532,270.646766169154,0.976985035657545,
3896.51741293532,287.562189054726,0.982736702829648,
3896.51741293532,304.477611940298,0.987450133731914,
3896.51741293532,321.393034825871,0.99123629284436,
3896.51741293532,338.308457711443,0.994182682399171,
3896.51741293532,355.223880597015,0.996292848643815,
3896.51741293532,372.139303482587,0.997647739339115,
3896.51741293532,389.054726368159,0.998338887878984,
3896.51741293532,405.970149253731,0.998457827657334,
3896.51741293532,422.885572139303,0.998096092068079,
3896.51741293532,439.800995024876,0.997345214505131,
3896.51741293532,456.716417910448,0.996296728362402,
3896.51741293532,473.63184079602,0.995042167033805,
3896.51741293532,490.547263681592,0.993673063913252,
3896.51741293532,507.462686567164,0.992212414425271,
3896.51741293532,524.378109452736,0.990629937090603,
3896.51741293532,541.293532338308,0.988986312168447,
3896.51741293532,558.208955223881,0.987343241085746,
3896.51741293532,575.124378109453,0.985762425269447,
3896.51741293532,592.039800995025,0.984305566146495,
3896.51741293532,608.955223880597,0.983034365143836,
3896.51741293532,625.870646766169,0.982010523688414,
3896.51741293532,642.786069651741,0.981295743207176,
3896.51741293532,659.701492537313,0.980924392666134,
3896.51741293532,676.616915422886,0.979927597633457,
3896.51741293532,693.532338308458,0.977888412552073,
3896.51741293532,710.44776119403,0.974931314687832,
3896.51741293532,727.363184079602,0.971180781306585,
3896.51741293532,744.278606965174,0.966761289674184,
3896.51741293532,761.194029850746,0.961797317056478,
3896.51741293532,778.109452736318,0.956413340719318,
3896.51741293532,795.02487562189,0.950733837928556,
3896.51741293532,811.940298507463,0.944883285950042,
3896.51741293532,828.855721393035,0.938932604608572,
3896.51741293532,845.771144278607,0.932620848328228,
3896.51741293532,862.686567164179,0.925911350714173,
3896.51741293532,879.601990049751,0.918825387430709,
3896.51741293532,896.517412935323,0.911384234142144,
3918.40796019901,0,0,
3918.40796019901,16.9154228855721,0.155517533902403,
3918.40796019901,33.8308457711443,0.298452535408129,
3918.40796019901,50.7462686567164,0.428171210206306,
3918.40796019901,67.6616915422886,0.544039763986064,
3918.40796019901,84.5771144278607,0.645424402436531,
3918.40796019901,101.492537313433,0.731691331246836,
3918.40796019901,118.407960199005,0.802206756106107,
3918.40796019901,135.323383084577,0.856336882703474,
3918.40796019901,152.238805970149,0.893447916728066,
3918.40796019901,169.154228855721,0.913622193536504,
3918.40796019901,186.069651741294,0.928006128461681,
3918.40796019901,202.985074626866,0.940694203738372,
3918.40796019901,219.900497512438,0.951795540993929,
3918.40796019901,236.81592039801,0.961419261855704,
3918.40796019901,253.731343283582,0.969674487951048,
3918.40796019901,270.646766169154,0.976670340907312,
3918.40796019901,287.562189054726,0.982515942351849,
3918.40796019901,304.477611940298,0.98732041391201,
3918.40796019901,321.393034825871,0.991192877215146,
3918.40796019901,338.308457711443,0.99422529190264,
3918.40796019901,355.223880597015,0.996442300913994,
3918.40796019901,372.139303482587,0.997917480814249,
3918.40796019901,389.054726368159,0.998731763928232,
3918.40796019901,405.970149253731,0.99896608258077,
3918.40796019901,422.885572139303,0.998701369096689,
3918.40796019901,439.800995024876,0.998018555800815,
3918.40796019901,456.716417910448,0.996998575017976,
3918.40796019901,473.63184079602,0.995722359072999,
3918.40796019901,490.547263681592,0.994270840290709,
3918.40796019901,507.462686567164,0.992679218237448,
3918.40796019901,524.378109452736,0.990953503199689,
3918.40796019901,541.293532338308,0.989164720491318,
3918.40796019901,558.208955223881,0.987384599057638,
3918.40796019901,575.124378109453,0.985684867843951,
3918.40796019901,592.039800995025,0.984137255795559,
3918.40796019901,608.955223880597,0.982813491857765,
3918.40796019901,625.870646766169,0.98178530497587,
3918.40796019901,642.786069651741,0.981124424095178,
3918.40796019901,659.701492537313,0.980872091096725,
3918.40796019901,676.616915422886,0.979950534627185,
3918.40796019901,693.532338308458,0.977897671100366,
3918.40796019901,710.44776119403,0.974855338331643,
3918.40796019901,727.363184079602,0.970965374136393,
3918.40796019901,744.278606965174,0.966369616329992,
3918.40796019901,761.194029850746,0.961209902727817,
3918.40796019901,778.109452736318,0.955628071145244,
3918.40796019901,795.02487562189,0.94976595939765,
3918.40796019901,811.940298507463,0.943765405300411,
3918.40796019901,828.855721393035,0.937712558854047,
3918.40796019901,845.771144278607,0.93134042569583,
3918.40796019901,862.686567164179,0.924602172637519,
3918.40796019901,879.601990049751,0.917510218897966,
3918.40796019901,896.517412935323,0.910736531523332,
3940.29850746269,0,0,
3940.29850746269,16.9154228855721,0.155330269399762,
3940.29850746269,33.8308457711443,0.298091006203346,
3940.29850746269,50.7462686567164,0.427651685762252,
3940.29850746269,67.6616915422886,0.543381783427978,
3940.29850746269,84.5771144278607,0.644650774552026,
3940.29850746269,101.492537313433,0.730828134485894,
3940.29850746269,118.407960199005,0.801283338581082,
3940.29850746269,135.323383084577,0.85538586218909,
3940.29850746269,152.238805970149,0.892505180661418,
3940.29850746269,169.154228855721,0.912725825102373,
3940.29850746269,186.069651741294,0.927178355818618,
3940.29850746269,202.985074626866,0.939948653493898,
3940.29850746269,219.900497512438,0.951142784382199,
3940.29850746269,236.81592039801,0.960866814737503,
3940.29850746269,253.731343283582,0.969226810813797,
3940.29850746269,270.646766169154,0.976328838865064,
3940.29850746269,287.562189054726,0.982278965145288,
3940.29850746269,304.477611940298,0.987183255908455,
3940.29850746269,321.393034825871,0.991147777408548,
3940.29850746269,338.308457711443,0.994266814933987,
3940.29850746269,355.223880597015,0.996582847541321,
3940.29850746269,372.139303482587,0.998164663734663,
3940.29850746269,389.054726368159,0.999085734361362,
3940.29850746269,405.970149253731,0.999419530268765,
3940.29850746269,422.885572139303,0.999239522304222,
3940.29850746269,439.800995024876,0.998619181315078,
3940.29850746269,456.716417910448,0.997631978148684,
