Speed[r/min],Torque[Nm],Load Angle[deg],
153.233830845771,2841.79104477612,54.0550304205809,
153.233830845771,2858.70646766169,54.1183371118511,
153.233830845771,2875.62189054726,54.1803125143758,
153.233830845771,2892.53731343284,54.241058224665,
153.233830845771,2909.45273631841,54.3006758392285,
153.233830845771,2926.36815920398,54.359266954576,
153.233830845771,2943.28358208955,54.4169331672175,
153.233830845771,2960.19900497512,54.4736628033422,
153.233830845771,2977.1144278607,54.5280676184108,
153.233830845771,2994.02985074627,54.5798155126909,
153.233830845771,3010.94527363184,54.6290442140422,
153.233830845771,3027.86069651741,54.6758914503247,
153.233830845771,3044.77611940298,54.7204949493982,
153.233830845771,3061.69154228856,54.7629924391225,
153.233830845771,3078.60696517413,54.8035216473577,
153.233830845771,3095.5223880597,54.8422203019635,
153.233830845771,3112.43781094527,54.8792261307998,
153.233830845771,3129.35323383085,54.9119800596053,
153.233830845771,3146.26865671642,54.9312252314851,
153.233830845771,3163.18407960199,54.937705241018,
153.233830845771,3180.09950248756,54.9331632077047,
153.233830845771,3197.01492537313,54.9193422510462,
153.233830845771,3213.93034825871,54.8979854905431,
153.233830845771,3230.84577114428,54.8708360456963,
153.233830845771,3247.76119402985,54.8396370360066,
153.233830845771,3264.67661691542,55.2105580486348,
153.233830845771,3281.59203980099,55.2105580486348,
175.124378109453,0,0,
175.124378109453,16.9154228855721,7.74953416853347,
175.124378109453,33.8308457711443,14.836350873322,
175.124378109453,50.7462686567164,21.2079479666439,
175.124378109453,67.6616915422886,26.8118233007777,
175.124378109453,84.5771144278607,31.5954747280017,
175.124378109453,101.492537313433,35.5064001005943,
175.124378109453,118.407960199005,38.492097270834,
175.124378109453,135.323383084577,40.5000640909992,
175.124378109453,152.238805970149,41.4777984133681,
175.124378109453,169.154228855721,41.423374414841,
175.124378109453,186.069651741294,41.1159771877117,
175.124378109453,202.985074626866,40.8361044099659,
175.124378109453,219.900497512438,40.582705585832,
175.124378109453,236.81592039801,40.354730219538,
175.124378109453,253.731343283582,40.1511278153122,
175.124378109453,270.646766169154,39.9708478773826,
175.124378109453,287.562189054726,39.8128399099774,
175.124378109453,304.477611940298,39.6760534173248,
175.124378109453,321.393034825871,39.5594379036529,
175.124378109453,338.308457711443,39.4596959597883,
175.124378109453,355.223880597015,39.3690538730185,
175.124378109453,372.139303482587,39.2917875759698,
175.124378109453,389.054726368159,39.233420524412,
175.124378109453,405.970149253731,39.1994761741151,
175.124378109453,422.885572139303,39.1954779808489,
175.124378109453,439.800995024876,39.2269494003832,
175.124378109453,456.716417910448,39.299413888488,
175.124378109453,473.63184079602,39.418394900933,
175.124378109453,490.547263681592,39.5894158934881,
175.124378109453,507.462686567164,39.793392502845,
175.124378109453,524.378109452736,39.9934566635064,
175.124378109453,541.293532338308,40.1863124835314,
175.124378109453,558.208955223881,40.3690354136745,
175.124378109453,575.124378109453,40.5387009046901,
175.124378109453,592.039800995025,40.6923844073327,
175.124378109453,608.955223880597,40.8271613723568,
175.124378109453,625.870646766169,40.9401072505168,
175.124378109453,642.786069651741,41.0282974925673,
175.124378109453,659.701492537313,41.0892111455034,
175.124378109453,676.616915422886,41.13676878188,
175.124378109453,693.532338308458,41.1813024576557,
175.124378109453,710.44776119403,41.2259210987274,
175.124378109453,727.363184079602,41.2737336309921,
175.124378109453,744.278606965174,41.3278489803466,
175.124378109453,761.194029850746,41.3913760726879,
175.124378109453,778.109452736318,41.4674238339129,
175.124378109453,795.02487562189,41.5591011899184,
175.124378109453,811.940298507463,41.6695170666015,
175.124378109453,828.855721393035,41.8001153372435,
175.124378109453,845.771144278607,41.9415880229206,
175.124378109453,862.686567164179,42.0908985185083,
175.124378109453,879.601990049751,42.2467581036069,
175.124378109453,896.517412935323,42.4078780578166,
175.124378109453,913.432835820895,42.5729696607379,
175.124378109453,930.348258706468,42.7407441919709,
175.124378109453,947.26368159204,42.9099129311161,
175.124378109453,964.179104477612,43.0791871577737,
175.124378109453,981.094527363184,43.247278151544,
175.124378109453,998.009950248756,43.4132288995378,
175.124378109453,1014.92537313433,43.5767866183994,
175.124378109453,1031.8407960199,43.7372465335786,
175.124378109453,1048.75621890547,43.8938811031235,
175.124378109453,1065.67164179104,44.045962785082,
175.124378109453,1082.58706467662,44.1927640375021,
175.124378109453,1099.50248756219,44.333557318432,
175.124378109453,1116.41791044776,44.4676150859196,
175.124378109453,1133.33333333333,44.5942097980129,
175.124378109453,1150.24875621891,44.7126136070941,
175.124378109453,1167.16417910448,44.822624519527,
175.124378109453,1184.07960199005,44.9261054709899,
175.124378109453,1200.99502487562,45.0254106394168,
175.124378109453,1217.91044776119,45.1228942027415,
175.124378109453,1234.82587064677,45.2209103388978,
175.124378109453,1251.74129353234,45.3218132258197,
175.124378109453,1268.65671641791,45.427957041441,
175.124378109453,1285.57213930348,45.5416959636955,
175.124378109453,1302.48756218905,45.6653841705172,
175.124378109453,1319.40298507463,45.8019636846825,
175.124378109453,1336.3184079602,45.9576481518587,
175.124378109453,1353.23383084577,46.1291210973465,
175.124378109453,1370.14925373134,46.310819500154,
175.124378109453,1387.06467661692,46.4971803392892,
175.124378109453,1403.98009950249,46.6826405937602,
175.124378109453,1420.89552238806,46.8616372425751,
175.124378109453,1437.81094527363,47.0286072647419,
175.124378109453,1454.7263681592,47.1779876392688,
175.124378109453,1471.64179104478,47.3042153451638,
175.124378109453,1488.55721393035,47.4074786190791,
175.124378109453,1505.47263681592,47.5041280397961,
175.124378109453,1522.38805970149,47.5966704645682,
175.124378109453,1539.30348258706,47.6862789204092,
175.124378109453,1556.21890547264,47.774126434333,
175.124378109453,1573.13432835821,47.8613860333533,
175.124378109453,1590.04975124378,47.9492307444841,
175.124378109453,1606.96517412935,48.0388335947391,
175.124378109453,1623.88059701493,48.1313676111322,
175.124378109453,1640.7960199005,48.2280058206772,
175.124378109453,1657.71144278607,48.3293326890211,
175.124378109453,1674.62686567164,48.4345851176427,
175.124378109453,1691.54228855721,48.5429835243766,
175.124378109453,1708.45771144279,48.6537487993252,
175.124378109453,1725.37313432836,48.7661018325911,
175.124378109453,1742.28855721393,48.8792635142768,
175.124378109453,1759.2039800995,48.992454734485,
175.124378109453,1776.11940298507,49.1048963833182,
175.124378109453,1793.03482587065,49.2158093508789,
175.124378109453,1809.95024875622,49.3244321577525,
175.124378109453,1826.86567164179,49.4306828606367,
175.124378109453,1843.78109452736,49.5350628013346,
175.124378109453,1860.69651741294,49.6380410416231,
175.124378109453,1877.61194029851,49.7400866432789,
175.124378109453,1894.52736318408,49.8416686680788,
175.124378109453,1911.44278606965,49.9432561777995,
175.124378109453,1928.35820895522,50.0453182342177,
175.124378109453,1945.2736318408,50.1483238991103,
175.124378109453,1962.18905472637,50.2527422342539,
175.124378109453,1979.10447761194,50.3580227226293,
175.124378109453,1996.01990049751,50.4595382995368,
175.124378109453,2012.93532338308,50.5568063740975,
175.124378109453,2029.85074626866,50.6499990326996,
175.124378109453,2046.76616915423,50.7392883617314,
175.124378109453,2063.6815920398,50.8248464475809,
175.124378109453,2080.59701492537,50.9068453766365,
175.124378109453,2097.51243781094,50.9854572352863,
175.124378109453,2114.42786069652,51.0608541099186,
175.124378109453,2131.34328358209,51.1332080869214,
175.124378109453,2148.25870646766,51.2031362881177,
175.124378109453,2165.17412935323,51.2717985602787,
175.124378109453,2182.08955223881,51.3397534539383,
175.124378109453,2199.00497512438,51.4075469446239,
175.124378109453,2215.92039800995,51.4757250078631,
175.124378109453,2232.83582089552,51.5448336191836,
175.124378109453,2249.75124378109,51.6154187541128,
175.124378109453,2266.66666666667,51.6880263881783,
175.124378109453,2283.58208955224,51.7632024969077,
175.124378109453,2300.49751243781,51.8415353566243,
175.124378109453,2317.41293532338,51.9255389700124,
175.124378109453,2334.32835820895,52.0151037999387,
175.124378109453,2351.24378109453,52.1083688322,
175.124378109453,2368.1592039801,52.2034730525931,
175.124378109453,2385.07462686567,52.2985554469149,
175.124378109453,2401.99004975124,52.3917550009621,
175.124378109453,2418.90547263682,52.4812107005317,
175.124378109453,2435.82089552239,52.5650615314203,
175.124378109453,2452.73631840796,52.6414464794249,
175.124378109453,2469.65174129353,52.709169628975,
175.124378109453,2486.5671641791,52.7723410084402,
175.124378109453,2503.48258706468,52.8325686611558,
175.124378109453,2520.39800995025,52.8905292636623,
175.124378109453,2537.31343283582,52.9468994924998,
175.124378109453,2554.22885572139,53.0023560242087,
175.124378109453,2571.14427860697,53.0575755353293,
175.124378109453,2588.05970149254,53.1132347024017,
175.124378109453,2604.97512437811,53.1700102019663,
175.124378109453,2621.89054726368,53.2285787105634,
175.124378109453,2638.80597014925,53.2893347320834,
175.124378109453,2655.72139303483,53.3517765384406,
175.124378109453,2672.6368159204,53.4156429694439,
175.124378109453,2689.55223880597,53.4806980640353,
175.124378109453,2706.46766169154,53.5467058611573,
175.124378109453,2723.38308457711,53.613430399752,
175.124378109453,2740.29850746269,53.6806357187616,
175.124378109453,2757.21393034826,53.7480858571284,
175.124378109453,2774.12935323383,53.8155448537946,
175.124378109453,2791.0447761194,53.8827763746634,
175.124378109453,2807.96019900498,53.9492415987002,
175.124378109453,2824.87562189055,54.0146098274258,
175.124378109453,2841.79104477612,54.0788929668245,
175.124378109453,2858.70646766169,54.1421029228807,
175.124378109453,2875.62189054726,54.2042516015788,
175.124378109453,2892.53731343284,54.2653509089033,
175.124378109453,2909.45273631841,54.3254127508386,
175.124378109453,2926.36815920398,54.3844490333689,
175.124378109453,2943.28358208955,54.4424716624789,
175.124378109453,2960.19900497512,54.499387979452,
175.124378109453,2977.1144278607,54.5538558881088,
175.124378109453,2994.02985074627,54.6055538850075,
175.124378109453,3010.94527363184,54.6545995999884,
175.124378109453,3027.86069651741,54.7011106628919,
175.124378109453,3044.77611940298,54.7452047035584,
175.124378109453,3061.69154228856,54.7869993518282,
175.124378109453,3078.60696517413,54.8266122375418,
175.124378109453,3095.5223880597,54.8641609905394,
175.124378109453,3112.43781094527,54.8997632406615,
175.124378109453,3129.35323383085,54.9302118903026,
175.124378109453,3146.26865671642,54.9441048621781,
175.124378109453,3163.18407960199,54.9424448446893,
175.124378109453,3180.09950248756,54.9274700770266,
175.124378109453,3197.01492537313,54.9014187983804,
175.124378109453,3213.93034825871,54.8665292479411,
175.124378109453,3230.84577114428,54.8250396648989,
175.124378109453,3247.76119402985,54.7791882884444,
175.124378109453,3264.67661691542,55.2162324037259,
175.124378109453,3281.59203980099,55.2162324037259,
197.014925373134,0,0,
197.014925373134,16.9154228855721,7.68591744540979,
197.014925373134,33.8308457711443,14.7145295223576,
197.014925373134,50.7462686567164,21.0355125614909,
197.014925373134,67.6616915422886,26.5985428934566,
197.014925373134,84.5771144278607,31.3532968489023,
197.014925373134,101.492537313433,35.2494507584751,
197.014925373134,118.407960199005,38.2366809528223,
197.014925373134,135.323383084577,40.2646637625911,
197.014925373134,152.238805970149,41.2830755184289,
197.014925373134,169.154228855721,41.29077700997,
197.014925373134,186.069651741294,41.0461020440676,
197.014925373134,202.985074626866,40.8220984555185,
197.014925373134,219.900497512438,40.6179723633932,
197.014925373134,236.81592039801,40.4329298867619,
197.014925373134,253.731343283582,40.2661771446951,
197.014925373134,270.646766169154,40.1169202562631,
197.014925373134,287.562189054726,39.9843653405363,
197.014925373134,304.477611940298,39.867718516585,
197.014925373134,321.393034825871,39.7661859034796,
197.014925373134,338.308457711443,39.6778315248064,
197.014925373134,355.223880597015,39.5990134880462,
197.014925373134,372.139303482587,39.5329554987593,
197.014925373134,389.054726368159,39.4835527189209,
197.014925373134,405.970149253731,39.4547003105059,
197.014925373134,422.885572139303,39.4502934354894,
197.014925373134,439.800995024876,39.4742272558466,
197.014925373134,456.716417910448,39.5303969335523,
197.014925373134,473.63184079602,39.6226976305816,
197.014925373134,490.547263681592,39.7550245089097,
197.014925373134,507.462686567164,39.9136854146812,
197.014925373134,524.378109452736,40.0723104766476,
197.014925373134,541.293532338308,40.2285459889148,
197.014925373134,558.208955223881,40.380303759058,
197.014925373134,575.124378109453,40.5254955946524,
197.014925373134,592.039800995025,40.6620333032732,
197.014925373134,608.955223880597,40.7878286924956,
197.014925373134,625.870646766169,40.9007935698945,
197.014925373134,642.786069651741,40.9988397430454,
197.014925373134,659.701492537313,41.0801620627308,
197.014925373134,676.616915422886,41.1543909499092,
197.014925373134,693.532338308458,41.2283741512916,
197.014925373134,710.44776119403,41.3038488076427,
197.014925373134,727.363184079602,41.3825520597273,
197.014925373134,744.278606965174,41.4662210483102,
197.014925373134,761.194029850746,41.5565929141563,
197.014925373134,778.109452736318,41.6554047980303,
197.014925373134,795.02487562189,41.7643938406971,
197.014925373134,811.940298507463,41.8852971829215,
197.014925373134,828.855721393035,42.018868159198,
197.014925373134,845.771144278607,42.1595136869152,
197.014925373134,862.686567164179,42.3053564584037,
197.014925373134,879.601990049751,42.4555526993571,
197.014925373134,896.517412935323,42.6092586354688,
197.014925373134,913.432835820895,42.7656304924322,
197.014925373134,930.348258706468,42.9238244959408,
197.014925373134,947.26368159204,43.0829968716881,
197.014925373134,964.179104477612,43.2423038453674,
197.014925373134,981.094527363184,43.4009016426721,
197.014925373134,998.009950248756,43.558139374425,
197.014925373134,1014.92537313433,43.7136680399951,
197.014925373134,1031.8407960199,43.8667805656502,
197.014925373134,1048.75621890547,44.0167549378561,
197.014925373134,1065.67164179104,44.162869143079,
197.014925373134,1082.58706467662,44.3044011677849,
197.014925373134,1099.50248756219,44.4406289984399,
197.014925373134,1116.41791044776,44.5708306215099,
197.014925373134,1133.33333333333,44.6942840234611,
197.014925373134,1150.24875621891,44.8102655770882,
197.014925373134,1167.16417910448,44.9182804463696,
197.014925373134,1184.07960199005,45.0199044845926,
197.014925373134,1200.99502487562,45.117403812359,
197.014925373134,1217.91044776119,45.2130445502705,
197.014925373134,1234.82587064677,45.3090928189287,
197.014925373134,1251.74129353234,45.4078147389354,
197.014925373134,1268.65671641791,45.5114764308923,
197.014925373134,1285.57213930348,45.6223440154009,
197.014925373134,1302.48756218905,45.742683613063,
197.014925373134,1319.40298507463,45.8753682383221,
197.014925373134,1336.3184079602,46.0268025402222,
197.014925373134,1353.23383084577,46.1938585959567,
197.014925373134,1370.14925373134,46.3711218736452,
197.014925373134,1387.06467661692,46.5531778414074,
197.014925373134,1403.98009950249,46.7346119673629,
197.014925373134,1420.89552238806,46.9100097196312,
197.014925373134,1437.81094527363,47.0739565663321,
197.014925373134,1454.7263681592,47.2210379755852,
197.014925373134,1471.64179104478,47.3458394155101,
197.014925373134,1488.55721393035,47.4490267147113,
197.014925373134,1505.47263681592,47.5478754603269,
197.014925373134,1522.38805970149,47.6444887492694,
197.014925373134,1539.30348258706,47.7395401917499,
197.014925373134,1556.21890547264,47.8337033979795,
197.014925373134,1573.13432835821,47.9276519781691,
197.014925373134,1590.04975124378,48.0220595425299,
197.014925373134,1606.96517412935,48.1175997012728,
197.014925373134,1623.88059701493,48.2149460646088,
197.014925373134,1640.7960199005,48.3147722427491,
197.014925373134,1657.71144278607,48.417332169276,
197.014925373134,1674.62686567164,48.5220864504822,
197.014925373134,1691.54228855721,48.628577727296,
197.014925373134,1708.45771144279,48.7363490433837,
197.014925373134,1725.37313432836,48.8449434424112,
197.014925373134,1742.28855721393,48.953903968045,
197.014925373134,1759.2039800995,49.062773663951,
197.014925373134,1776.11940298507,49.1710955737955,
197.014925373134,1793.03482587065,49.2784127412446,
197.014925373134,1809.95024875622,49.3842845096065,
197.014925373134,1826.86567164179,49.4887824355961,
197.014925373134,1843.78109452736,49.5922334011434,
197.014925373134,1860.69651741294,49.6948939395142,
197.014925373134,1877.61194029851,49.7970205839744,
197.014925373134,1894.52736318408,49.8988698677897,
197.014925373134,1911.44278606965,50.0006983242261,
197.014925373134,1928.35820895522,50.1027624865494,
197.014925373134,1945.2736318408,50.2053188880255,
197.014925373134,1962.18905472637,50.3086240619201,
197.014925373134,1979.10447761194,50.4119812082508,
197.014925373134,1996.01990049751,50.5110383821997,
197.014925373134,2012.93532338308,50.605538622627,
197.014925373134,2029.85074626866,50.6958500549487,
197.014925373134,2046.76616915423,50.7823408045809,
197.014925373134,2063.6815920398,50.8653789969395,
197.014925373134,2080.59701492537,50.9453327574406,
197.014925373134,2097.51243781094,51.0225702115002,
197.014925373134,2114.42786069652,51.0974594845344,
197.014925373134,2131.34328358209,51.1703687019591,
197.014925373134,2148.25870646766,51.2417280134696,
197.014925373134,2165.17412935323,51.3120479706902,
197.014925373134,2182.08955223881,51.3817588836011,
197.014925373134,2199.00497512438,51.4512893411912,
197.014925373134,2215.92039800995,51.521067932449,
197.014925373134,2232.83582089552,51.5915232463635,
197.014925373134,2249.75124378109,51.6630838719233,
197.014925373134,2266.66666666667,51.7361783981171,
197.014925373134,2283.58208955224,51.8112354139339,
197.014925373134,2300.49751243781,51.8887284368507,
197.014925373134,2317.41293532338,51.9712584413569,
197.014925373134,2334.32835820895,52.0588875232393,
197.014925373134,2351.24378109453,52.1498631863383,
197.014925373134,2368.1592039801,52.2424329344941,
197.014925373134,2385.07462686567,52.3348442715468,
197.014925373134,2401.99004975124,52.4253447013368,
197.014925373134,2418.90547263682,52.5121817277043,
197.014925373134,2435.82089552239,52.5936028544895,
197.014925373134,2452.73631840796,52.6678555855327,
197.014925373134,2469.65174129353,52.7339074309879,
197.014925373134,2486.5671641791,52.7963034819653,
197.014925373134,2503.48258706468,52.8565912601898,
197.014925373134,2520.39800995025,52.915285067958,
197.014925373134,2537.31343283582,52.9728992075664,
197.014925373134,2554.22885572139,53.0299479813113,
197.014925373134,2571.14427860697,53.0869456914892,
197.014925373134,2588.05970149254,53.1444066403967,
197.014925373134,2604.97512437811,53.2028451303303,
197.014925373134,2621.89054726368,53.2627754635863,
197.014925373134,2638.80597014925,53.3244160763128,
197.014925373134,2655.72139303483,53.387180909393,
197.014925373134,2672.6368159204,53.4508665294571,
197.014925373134,2689.55223880597,53.5152990054335,
197.014925373134,2706.46766169154,53.5803044062508,
197.014925373134,2723.38308457711,53.6457088008374,
197.014925373134,2740.29850746269,53.7113382581218,
197.014925373134,2757.21393034826,53.7770188470326,
197.014925373134,2774.12935323383,53.8425766364983,
197.014925373134,2791.0447761194,53.907837591374,
197.014925373134,2807.96019900498,53.9725536292336,
197.014925373134,2824.87562189055,54.0365734165224,
197.014925373134,2841.79104477612,54.099850235122,
197.014925373134,2858.70646766169,54.1623373669139,
197.014925373134,2875.62189054726,54.2239880937793,
197.014925373134,2892.53731343284,54.2847556975999,
197.014925373134,2909.45273631841,54.3445934602571,
197.014925373134,2926.36815920398,54.4034546636322,
197.014925373134,2943.28358208955,54.4612925896069,
197.014925373134,2960.19900497512,54.5179736269251,
197.014925373134,2977.1144278607,54.572333917072,
197.014925373134,2994.02985074627,54.6240748918571,
197.014925373134,3010.94527363184,54.6732649415071,
197.014925373134,3027.86069651741,54.7199724562488,
197.014925373134,3044.77611940298,54.7642658263087,
197.014925373134,3061.69154228856,54.8062134419137,
197.014925373134,3078.60696517413,54.8458836932903,
197.014925373134,3095.5223880597,54.8833449706652,
197.014925373134,3112.43781094527,54.9186656642652,
197.014925373134,3129.35323383085,54.9478684974663,
197.014925373134,3146.26865671642,54.9570815495517,
197.014925373134,3163.18407960199,54.9476216180061,
197.014925373134,3180.09950248756,54.922313060573,
197.014925373134,3197.01492537313,54.8839802349958,
197.014925373134,3213.93034825871,54.8354474990179,
197.014925373134,3230.84577114428,54.7795392103827,
197.014925373134,3247.76119402985,54.7190797268336,
197.014925373134,3264.67661691542,55.221906758817,
218.905472636816,0,0,
218.905472636816,16.9154228855721,7.59410478822345,
218.905472636816,33.8308457711443,14.5383431228394,
218.905472636816,50.7462686567164,20.7854031350073,
218.905472636816,67.6616915422886,26.2879729558866,
218.905472636816,84.5771144278607,30.9987407166368,
218.905472636816,101.492537313433,34.8703945484173,
218.905472636816,118.407960199005,37.8556225823876,
218.905472636816,135.323383084577,39.9071129497072,
218.905472636816,152.238805970149,40.9775537815356,
218.905472636816,169.154228855721,41.0669509996166,
218.905472636816,186.069651741294,40.9057145816588,
218.905472636816,202.985074626866,40.7568281997332,
218.905472636816,219.900497512438,40.6197544618692,
218.905472636816,236.81592039801,40.4939559760963,
218.905472636816,253.731343283582,40.3788953504441,
218.905472636816,270.646766169154,40.2740351929419,
218.905472636816,287.562189054726,40.1788381116193,
218.905472636816,304.477611940298,40.0927667145058,
218.905472636816,321.393034825871,40.0152836096309,
218.905472636816,338.308457711443,39.9463832027036,
218.905472636816,355.223880597015,39.8885230389204,
218.905472636816,372.139303482587,39.843135144609,
218.905472636816,389.054726368159,39.8114483550031,
218.905472636816,405.970149253731,39.794691505336,
218.905472636816,422.885572139303,39.7940934308414,
218.905472636816,439.800995024876,39.8108829667526,
218.905472636816,456.716417910448,39.8462889483032,
218.905472636816,473.63184079602,39.9015402107266,
218.905472636816,490.547263681592,39.9778655892562,
218.905472636816,507.462686567164,40.0698425342575,
218.905472636816,524.378109452736,40.1672978231331,
218.905472636816,541.293532338308,40.2691708014379,
218.905472636816,558.208955223881,40.3745013835188,
218.905472636816,575.124378109453,40.4823294837227,
218.905472636816,592.039800995025,40.5916950163967,
218.905472636816,608.955223880597,40.7016378958876,
218.905472636816,625.870646766169,40.8111980365425,
218.905472636816,642.786069651741,40.9194153527083,
218.905472636816,659.701492537313,41.0254439153737,
218.905472636816,676.616915422886,41.132907261701,
218.905472636816,693.532338308458,41.2439066282051,
218.905472636816,710.44776119403,41.3584143830063,
218.905472636816,727.363184079602,41.4764028942249,
218.905472636816,744.278606965174,41.5978445299813,
218.905472636816,761.194029850746,41.7227116583958,
218.905472636816,778.109452736318,41.8509766475885,
218.905472636816,795.02487562189,41.9826118656799,
218.905472636816,811.940298507463,42.1175896807903,
218.905472636816,828.855721393035,42.2557568028833,
218.905472636816,845.771144278607,42.3961814818321,
218.905472636816,862.686567164179,42.5384584575967,
218.905472636816,879.601990049751,42.6823184369162,
218.905472636816,896.517412935323,42.8274921265294,
218.905472636816,913.432835820895,42.9737102331754,
218.905472636816,930.348258706468,43.1207034635931,
218.905472636816,947.26368159204,43.2682025245216,
218.905472636816,964.179104477612,43.4159381226998,
218.905472636816,981.094527363184,43.5636409648667,
218.905472636816,998.009950248756,43.7109971381102,
218.905472636816,1014.92537313433,43.8574134990492,
218.905472636816,1031.8407960199,44.0021944124097,
218.905472636816,1048.75621890547,44.1446443896195,
218.905472636816,1065.67164179104,44.2840679421067,
218.905472636816,1082.58706467662,44.4197695812991,
218.905472636816,1099.50248756219,44.5510538186246,
218.905472636816,1116.41791044776,44.6772251655111,
218.905472636816,1133.33333333333,44.7975881333866,
218.905472636816,1150.24875621891,44.911444586296,
218.905472636816,1167.16417910448,45.0180587943532,
218.905472636816,1184.07960199005,45.1186606635786,
218.905472636816,1200.99502487562,45.2153040344809,
218.905472636816,1217.91044776119,45.3100427475688,
218.905472636816,1234.82587064677,45.4049306433507,
218.905472636816,1251.74129353234,45.5020215623354,
218.905472636816,1268.65671641791,45.6033693450314,
218.905472636816,1285.57213930348,45.7110278319474,
218.905472636816,1302.48756218905,45.8270508635919,
218.905472636816,1319.40298507463,45.9540929434708,
218.905472636816,1336.3184079602,46.0985029727794,
218.905472636816,1353.23383084577,46.2575910984671,
218.905472636816,1370.14925373134,46.4264466422424,
218.905472636816,1387.06467661692,46.6001589258137,
218.905472636816,1403.98009950249,46.7738172708896,
218.905472636816,1420.89552238806,46.9425109991784,
218.905472636816,1437.81094527363,47.1013294323886,
218.905472636816,1454.7263681592,47.2453618922287,
218.905472636816,1471.64179104478,47.3696977004072,
218.905472636816,1488.55721393035,47.4754015023521,
218.905472636816,1505.47263681592,47.5793885692419,
218.905472636816,1522.38805970149,47.6831330731857,
218.905472636816,1539.30348258706,47.7866852745459,
218.905472636816,1556.21890547264,47.8900954336851,
218.905472636816,1573.13432835821,47.9934138109659,
218.905472636816,1590.04975124378,48.0966906667508,
218.905472636816,1606.96517412935,48.1999762614025,
218.905472636816,1623.88059701493,48.3033208552835,
218.905472636816,1640.7960199005,48.4067747087563,
218.905472636816,1657.71144278607,48.5103427432388,
218.905472636816,1674.62686567164,48.6139706337411,
218.905472636816,1691.54228855721,48.7176277277046,
218.905472636816,1708.45771144279,48.8212834264991,
218.905472636816,1725.37313432836,48.9249071314946,
218.905472636816,1742.28855721393,49.0284682440608,
218.905472636816,1759.2039800995,49.1319361655677,
218.905472636816,1776.11940298507,49.2352802973852,
218.905472636816,1793.03482587065,49.338470040883,
218.905472636816,1809.95024875622,49.4414791378979,
218.905472636816,1826.86567164179,49.5443685139191,
218.905472636816,1843.78109452736,49.6471466525523,
218.905472636816,1860.69651741294,49.7497861232294,
218.905472636816,1877.61194029851,49.8522594953824,
218.905472636816,1894.52736318408,49.9545393384431,
218.905472636816,1911.44278606965,50.0565982218437,
218.905472636816,1928.35820895522,50.1584087150159,
218.905472636816,1945.2736318408,50.2599433873917,
218.905472636816,1962.18905472637,50.3611748084031,
218.905472636816,1979.10447761194,50.4612863237901,
218.905472636816,1996.01990049751,50.5566460797578,
218.905472636816,2012.93532338308,50.6473081798942,
218.905472636816,2029.85074626866,50.7338616387567,
218.905472636816,2046.76616915423,50.816895470903,
218.905472636816,2063.6815920398,50.8969986908905,
218.905472636816,2080.59701492537,50.9747603132767,
218.905472636816,2097.51243781094,51.0507693526191,
218.905472636816,2114.42786069652,51.1256148234752,
218.905472636816,2131.34328358209,51.1998857404026,
218.905472636816,2148.25870646766,51.2737835779704,
218.905472636816,2165.17412935323,51.3470259377381,
218.905472636816,2182.08955223881,51.4198456131196,
218.905472636816,2199.00497512438,51.4924862732466,
218.905472636816,2215.92039800995,51.5651915872508,
218.905472636816,2232.83582089552,51.6382052242639,
218.905472636816,2249.75124378109,51.7117708534178,
218.905472636816,2266.66666666667,51.786132143844,
218.905472636816,2283.58208955224,51.8615327646744,
218.905472636816,2300.49751243781,51.9382616965637,
218.905472636816,2317.41293532338,52.0188519259587,
218.905472636816,2334.32835820895,52.1035727260219,
218.905472636816,2351.24378109453,52.1909180659296,
218.905472636816,2368.1592039801,52.2793819148577,
218.905472636816,2385.07462686567,52.3674582419825,
218.905472636816,2401.99004975124,52.45364101648,
218.905472636816,2418.90547263682,52.5364242075262,
218.905472636816,2435.82089552239,52.6143017842974,
218.905472636816,2452.73631840796,52.6857677159696,
218.905472636816,2469.65174129353,52.7500619868907,
218.905472636816,2486.5671641791,52.8120075845215,
218.905472636816,2503.48258706468,52.8729810981164,
218.905472636816,2520.39800995025,52.933259162084,
218.905472636816,2537.31343283582,52.9931184108327,
218.905472636816,2554.22885572139,53.052835478771,
218.905472636816,2571.14427860697,53.1126870003075,
218.905472636816,2588.05970149254,53.1729496098508,
218.905472636816,2604.97512437811,53.2338999418092,
218.905472636816,2621.89054726368,53.2958146305914,
218.905472636816,2638.80597014925,53.3587091580228,
218.905472636816,2655.72139303483,53.422010770814,
218.905472636816,2672.6368159204,53.4856019507155,
218.905472636816,2689.55223880597,53.5493939962799,
218.905472636816,2706.46766169154,53.6132982060596,
218.905472636816,2723.38308457711,53.6772258786069,
218.905472636816,2740.29850746269,53.7410883124743,
218.905472636816,2757.21393034826,53.8047968062142,
218.905472636816,2774.12935323383,53.8682626583789,
218.905472636816,2791.0447761194,53.9313971714949,
218.905472636816,2807.96019900498,53.9941193448592,
218.905472636816,2824.87562189055,54.0563626960984,
218.905472636816,2841.79104477612,54.1180610008055,
218.905472636816,2858.70646766169,54.1791480345732,
218.905472636816,2875.62189054726,54.2395575729945,
218.905472636816,2892.53731343284,54.2992233916621,
218.905472636816,2909.45273631841,54.358079266169,
218.905472636816,2926.36815920398,54.4160589721078,
218.905472636816,2943.28358208955,54.4730962850716,
218.905472636816,2960.19900497512,54.5290657413696,
